State,Agency Type,Agency,"Race/
Ethnicity/
Ancestry",Religion,"Sexual
orientation",Disability,Gender,"Gender
identity","1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",Annual Hate crime,Population,State_Lat,State_Long
Texas,Other Agencies,Independent School District: Roma,2,0,0,0,0,0,0,1,1,0,2,18098.5,31.968599,-99.901813
Texas,Other Agencies,Independent School District:Spring Branch,1,0,1,0,0,0,1,0,1,0,2,18098.5,31.968599,-99.901813
Utah,Cities,Farmington,3,0,0,0,0,0,0,1,1,1,3,25409,39.32098,-111.093731
Utah,Cities,Kaysville,1,0,0,0,0,0,0,0,1,0,1,32691,39.32098,-111.093731
Utah,Cities,Layton,1,0,0,0,0,0,0,0,1,0,1,78585,39.32098,-111.093731
Utah,Cities,Moab,0,0,1,0,0,0,0,0,1,0,1,5349,39.32098,-111.093731
Utah,Cities,North Salt Lake,1,0,0,0,0,0,0,0,0,1,1,21501,39.32098,-111.093731
Utah,Cities,Ogden,1,0,0,0,0,0,0,0,0,1,1,87875,39.32098,-111.093731
Utah,Cities,Roy,0,1,1,0,0,0,0,2,0,0,2,39001,39.32098,-111.093731
Utah,Cities,Salt Lake City,1,0,0,0,0,0,1,0,0,0,1,202426,39.32098,-111.093731
Utah,Cities,Sandy,1,0,0,0,0,0,0,1,0,0,1,97797,39.32098,-111.093731
Utah,Cities,South Jordan,1,0,0,0,0,0,0,0,0,1,1,77645,39.32098,-111.093731
Utah,Cities,South Ogden,1,0,1,0,0,0,0,0,1,1,2,17215,39.32098,-111.093731
Utah,Cities,West Valley,0,1,0,0,0,0,0,1,0,0,1,137269,39.32098,-111.093731
Utah,Metropolitan Counties,Washington,0,1,0,0,0,0,1,0,0,0,1,58323,39.32098,-111.093731
Utah,Nonmetropolitan Counties,Duchesne,1,0,0,0,0,0,0,1,0,0,1,58323,39.32098,-111.093731
Vermont,Cities,Barre,1,0,0,0,0,0,0,1,0,0,1,8551,44.558803,-72.577841
Vermont,Cities,Bennington,3,1,1,0,0,0,5,0,0,0,5,14912,44.558803,-72.577841
Vermont,Cities,Berlin,1,0,0,0,0,0,0,0,0,1,1,2789,44.558803,-72.577841
Vermont,Cities,Brandon,0,0,1,0,0,0,0,0,0,1,1,3744,44.558803,-72.577841
Vermont,Cities,Brattleboro,0,0,0,0,0,1,0,0,1,0,1,11401,44.558803,-72.577841
Vermont,Cities,Burlington,1,1,1,0,0,0,0,1,1,1,3,42958,44.558803,-72.577841
Vermont,Cities,Hartford,0,0,1,0,0,0,0,0,1,0,1,9654,44.558803,-72.577841
Vermont,Cities,Milton,2,0,1,0,0,0,0,0,2,1,3,11064,44.558803,-72.577841
Vermont,Cities,Montpelier,2,0,0,0,0,0,0,0,1,1,2,7386,44.558803,-72.577841
Vermont,Cities,Newport,1,0,1,0,0,0,0,0,1,1,2,4216,44.558803,-72.577841
Vermont,Cities,Rutland,2,0,1,0,0,0,1,0,2,0,3,15191,44.558803,-72.577841
Vermont,Cities,South Burlington,0,1,0,0,0,0,1,0,0,0,1,19687,44.558803,-72.577841
Vermont,Cities,St. Albans,1,0,0,0,0,0,0,0,1,0,1,6800,44.558803,-72.577841
Vermont,Cities,Windsor,1,0,0,0,0,0,0,0,1,0,1,3324,44.558803,-72.577841
Vermont,Universities and Colleges,University of Vermont,2,1,2,0,0,0,0,0,5,0,5,15629,44.558803,-72.577841
Vermont,State Police Agencies,Middlesex,1,0,0,0,0,0,1,0,0,0,1,9654,44.558803,-72.577841
Vermont,State Police Agencies,St. Albans,0,0,0,1,0,0,1,0,0,0,1,9654,44.558803,-72.577841
Virginia,Cities,Alexandria,2,1,2,0,0,0,2,2,0,1,5,162258,37.431573,-78.656894
Virginia,Cities,Charlottesville,2,0,1,0,0,0,1,0,1,1,3,48453,37.431573,-78.656894
Virginia,Cities,Chesapeake,2,0,0,0,0,0,0,1,0,1,2,243726,37.431573,-78.656894
Virginia,Cities,Colonial Beach,0,1,0,0,0,0,0,0,0,1,1,3593,37.431573,-78.656894
Virginia,Cities,Dayton,0,1,0,0,0,0,1,0,0,0,1,1636,37.431573,-78.656894
Virginia,Cities,Glade Spring,0,1,0,0,0,1,0,0,0,2,2,1426,37.431573,-78.656894
Virginia,Cities,Hampton,2,0,0,0,0,0,0,2,0,0,2,133173,37.431573,-78.656894
Virginia,Cities,Harrisonburg,1,0,0,0,0,0,0,1,0,0,1,54387,37.431573,-78.656894
Virginia,Cities,Leesburg,2,1,1,0,0,0,2,1,1,0,4,55461,37.431573,-78.656894
Virginia,Cities,Lynchburg,1,0,0,0,0,0,0,0,0,1,1,82512,37.431573,-78.656894
Virginia,Cities,Newport News,1,0,3,0,0,0,1,0,0,3,4,177319,37.431573,-78.656894
Virginia,Cities,Purcellville,1,0,0,0,0,0,1,0,0,0,1,10346,37.431573,-78.656894
Virginia,Cities,Richlands,1,0,0,0,0,0,0,1,0,0,1,5198,37.431573,-78.656894
Virginia,Cities,Richmond,3,0,2,0,0,0,1,4,0,0,5,230721,37.431573,-78.656894
Virginia,Cities,Roanoke,1,0,0,0,0,0,0,1,0,0,1,99752,37.431573,-78.656894
Virginia,Cities,Suffolk,0,0,1,0,0,0,0,0,0,1,1,91486,37.431573,-78.656894
Virginia,Cities,Vienna,0,0,1,0,0,0,0,0,0,1,1,16660,37.431573,-78.656894
Virginia,Cities,Virginia Beach,1,1,0,0,0,0,1,0,1,0,2,449038,37.431573,-78.656894
Virginia,Cities,Winchester,0,0,0,0,0,1,0,0,0,1,1,28201,37.431573,-78.656894
Virginia,Cities,Woodstock,1,0,0,0,0,0,0,1,0,0,1,5267,37.431573,-78.656894
Virginia,Universities and Colleges,Hampton University,0,0,1,0,0,0,1,0,0,0,1,4698,37.431573,-78.656894
Virginia,Universities and Colleges,James Madison University,0,1,1,0,0,0,1,0,1,0,2,24133,37.431573,-78.656894
Virginia,Universities and Colleges,Longwood University,1,0,0,0,0,0,0,1,0,0,1,5909,37.431573,-78.656894
Virginia,Universities and Colleges,University of Mary Washington,1,0,1,0,0,0,0,1,0,1,2,5373,37.431573,-78.656894
Virginia,Universities and Colleges,University of Virginia,0,0,1,0,0,0,0,1,0,0,1,28244,37.431573,-78.656894
Virginia,Metropolitan Counties,Albemarle County Police Department,1,0,0,0,0,0,0,0,0,1,1,28244,37.431573,-78.656894
Virginia,Metropolitan Counties,Amelia,0,0,1,0,0,0,0,0,0,1,1,28244,37.431573,-78.656894
Virginia,Metropolitan Counties,Amherst,2,0,0,0,0,0,0,0,1,1,2,28244,37.431573,-78.656894
Virginia,Metropolitan Counties,Arlington County Police Department,8,4,1,0,0,0,6,6,1,0,13,28244,37.431573,-78.656894
Virginia,Metropolitan Counties,Bedford,1,1,0,0,0,0,0,0,2,0,2,28244,37.431573,-78.656894
Virginia,Metropolitan Counties,Campbell,1,0,0,0,0,0,0,1,0,0,1,28244,37.431573,-78.656894
Virginia,Metropolitan Counties,Chesterfield County Police Department,2,1,0,0,0,0,0,0,2,1,3,28244,37.431573,-78.656894
Virginia,Metropolitan Counties,Dinwiddie,0,2,0,0,0,0,0,1,0,1,2,28244,37.431573,-78.656894
Virginia,Metropolitan Counties,Fairfax County Police Department,27,8,2,0,0,0,9,12,7,9,37,28244,37.431573,-78.656894
Virginia,Metropolitan Counties,Fluvanna,1,0,1,0,0,0,0,0,0,2,2,28244,37.431573,-78.656894
Virginia,Metropolitan Counties,Franklin,2,0,0,0,0,0,1,0,1,0,2,28244,37.431573,-78.656894
Virginia,Metropolitan Counties,Giles,0,0,1,0,0,0,0,0,1,0,1,28244,37.431573,-78.656894
Virginia,Metropolitan Counties,Hanover,1,0,0,0,0,0,1,0,0,0,1,28244,37.431573,-78.656894
Virginia,Metropolitan Counties,Henrico County Police Department,1,0,0,0,0,0,1,0,0,0,1,28244,37.431573,-78.656894
Virginia,Metropolitan Counties,James City County Police Department,1,0,0,0,0,0,0,0,1,0,1,28244,37.431573,-78.656894
Virginia,Metropolitan Counties,Loudoun,12,2,2,1,1,1,9,6,2,2,19,28244,37.431573,-78.656894
Virginia,Metropolitan Counties,Nelson,0,0,1,0,0,0,1,0,0,0,1,28244,37.431573,-78.656894
Virginia,Metropolitan Counties,Prince George County Police Department,2,0,0,0,0,0,0,0,2,0,2,28244,37.431573,-78.656894
Virginia,Metropolitan Counties,Prince William County Police Department,3,1,0,0,0,0,0,2,2,0,4,28244,37.431573,-78.656894
Virginia,Metropolitan Counties,Roanoke County Police Department,0,1,1,0,0,0,0,1,1,0,2,28244,37.431573,-78.656894
Virginia,Metropolitan Counties,Spotsylvania,1,0,0,1,0,0,0,1,1,0,2,28244,37.431573,-78.656894
Virginia,Metropolitan Counties,Stafford,4,0,0,0,0,0,0,0,1,3,4,28244,37.431573,-78.656894
Virginia,Metropolitan Counties,Washington,1,0,0,0,0,0,0,1,0,0,1,28244,37.431573,-78.656894
Virginia,Nonmetropolitan Counties,Accomack,1,0,0,0,0,0,0,0,1,0,1,28244,37.431573,-78.656894
Virginia,Nonmetropolitan Counties,Charlotte,2,0,0,0,0,0,0,0,2,0,2,28244,37.431573,-78.656894
Virginia,Nonmetropolitan Counties,Northampton,2,0,0,0,0,0,0,1,0,1,2,28244,37.431573,-78.656894
Virginia,Nonmetropolitan Counties,Page,0,0,1,0,0,0,1,0,0,0,1,28244,37.431573,-78.656894
Virginia,Nonmetropolitan Counties,Pittsylvania,0,0,1,0,0,0,0,1,0,0,1,28244,37.431573,-78.656894
Virginia,State Police Agencies,Dinwiddie County,1,0,0,0,0,0,0,0,1,0,1,28244,37.431573,-78.656894
Virginia,State Police Agencies,Fairfax County,0,0,0,1,0,0,0,1,0,0,1,28244,37.431573,-78.656894
Virginia,State Police Agencies,Prince William County,1,0,0,0,0,0,0,1,0,0,1,28244,37.431573,-78.656894
Virginia,State Police Agencies,Richmond,1,0,0,0,0,0,0,0,0,1,1,28244,37.431573,-78.656894
Washington,Cities,Aberdeen,3,0,0,0,0,0,1,0,1,1,3,16627,47.751074,-120.740139
Washington,Cities,Auburn,1,1,1,1,0,0,0,1,0,3,4,83468,47.751074,-120.740139
Washington,Cities,Bainbridge Island,0,1,0,0,0,0,0,0,0,1,1,25080,47.751074,-120.740139
Washington,Cities,Bellevue,5,3,2,0,0,0,1,3,2,4,10,150200,47.751074,-120.740139
Washington,Cities,Bellingham,5,0,1,0,0,0,1,2,0,3,6,91906,47.751074,-120.740139
Washington,Cities,Blaine,0,0,1,0,0,0,,0,1,0,1,5534,47.751074,-120.740139
Washington,Cities,Bonney Lake,1,0,0,0,0,0,0,0,0,1,1,21574,47.751074,-120.740139
Washington,Cities,Bothell,2,0,0,0,0,1,1,1,0,1,3,47565,47.751074,-120.740139
Washington,Cities,Bremerton,1,0,0,0,0,0,0,0,1,0,1,41675,47.751074,-120.740139
Washington,Cities,Brier,1,2,0,0,0,0,1,1,1,0,3,7070,47.751074,-120.740139
Washington,Cities,Burien,3,1,2,0,0,0,1,2,2,1,6,52388,47.751074,-120.740139
Washington,Cities,Chehalis,1,0,0,0,0,0,1,0,0,0,1,7682,47.751074,-120.740139
Washington,Cities,Covington,2,0,0,0,0,0,1,0,1,0,2,21698,47.751074,-120.740139
Washington,Cities,Des Moines,3,1,0,0,0,0,1,0,2,1,4,32708,47.751074,-120.740139
Washington,Cities,Ellensburg,1,0,0,0,0,0,1,0,0,0,1,21324,47.751074,-120.740139
Washington,Cities,Everett,5,2,1,0,0,0,2,3,0,3,8,112302,47.751074,-120.740139
Washington,Cities,Federal Way,1,0,0,0,0,0,0,1,0,0,1,98025,47.751074,-120.740139
Washington,Cities,Index,0,1,0,0,0,0,0,0,1,0,1,214,47.751074,-120.740139
Washington,Cities,Issaquah,1,1,1,0,0,0,1,0,2,0,3,40651,47.751074,-120.740139
Washington,Cities,Kent,10,4,2,0,0,0,4,6,3,3,16,131003,47.751074,-120.740139
Washington,Cities,Lake Stevens,1,0,0,0,0,0,1,0,0,0,1,34081,47.751074,-120.740139
Washington,Cities,Longview,0,0,2,1,0,0,1,0,1,1,3,38282,47.751074,-120.740139
Washington,Cities,Maple Valley,1,0,0,0,0,0,0,0,0,1,1,27705,47.751074,-120.740139
Washington,Cities,Marysville,1,0,0,0,0,0,1,0,0,0,1,71081,47.751074,-120.740139
Washington,Cities,Mercer Island,1,2,0,0,0,0,2,1,0,0,3,26408,47.751074,-120.740139
Washington,Cities,Monroe,1,0,0,0,0,0,0,1,0,0,1,19630,47.751074,-120.740139
Washington,Cities,Montesano,1,0,0,0,0,0,1,0,0,0,1,4033,47.751074,-120.740139
Washington,Cities,Moses Lake,9,0,0,0,0,0,4,4,1,0,9,24490,47.751074,-120.740139
Washington,Cities,Mount Vernon,3,0,0,0,0,0,0,3,0,0,3,36274,47.751074,-120.740139
Washington,Cities,Mukilteo,1,1,0,0,0,0,0,1,0,1,2,21704,47.751074,-120.740139
Washington,Cities,Normandy Park,1,0,0,0,0,0,1,0,0,0,1,6699,47.751074,-120.740139
Washington,Cities,Oak Harbor,1,0,0,0,0,0,1,0,0,0,1,23554,47.751074,-120.740139
Washington,Cities,Olympia,1,1,1,0,0,1,4,0,0,0,4,53286,47.751074,-120.740139
Washington,Cities,Oroville,0,1,0,0,0,0,1,0,,0,1,1678,47.751074,-120.740139
Washington,Cities,Port Angeles,1,0,2,0,1,0,3,0,0,1,4,20207,47.751074,-120.740139
Washington,Cities,Pullman,2,0,1,0,0,0,0,0,1,2,3,34585,47.751074,-120.740139
Washington,Cities,Puyallup,1,0,0,0,0,0,0,0,0,1,1,42509,47.751074,-120.740139
Washington,Cities,Redmond,1,0,0,0,0,0,1,0,0,0,1,69501,47.751074,-120.740139
Washington,Cities,Renton,4,2,1,1,0,0,2,3,3,0,8,103452,47.751074,-120.740139
Washington,Cities,Richland,0,1,0,0,0,0,0,0,0,1,1,58514,47.751074,-120.740139
Washington,Cities,Ruston,1,0,0,0,0,0,0,0,1,0,1,855,47.751074,-120.740139
Washington,Cities,Sammamish,2,0,2,0,0,0,2,0,1,0,3,66820,47.751074,-120.740139
Washington,Cities,SeaTac,3,0,1,0,0,0,1,0,1,2,4,29533,47.751074,-120.740139
Washington,Cities,Seattle,178,26,80,3,4,13,50,76,98,68,292,763706,47.751074,-120.740139
Washington,Cities,Shoreline,0,1,1,0,0,0,0,0,2,0,2,57216,47.751074,-120.740139
Washington,Cities,South Bend,0,0,0,0,0,1,0,0,0,1,1,1680,47.751074,-120.740139
Washington,Cities,Spokane,4,2,3,0,0,0,2,3,3,1,9,220432,47.751074,-120.740139
Washington,Cities,Spokane Valley,5,0,2,0,0,0,1,2,2,2,7,100983,47.751074,-120.740139
Washington,Cities,Steilacoom,2,0,0,0,0,0,0,1,1,0,2,6423,47.751074,-120.740139
Washington,Cities,Sunnyside,1,0,0,0,0,0,0,0,1,0,1,16839,47.751074,-120.740139
Washington,Cities,Tacoma,6,1,0,0,0,0,2,2,1,2,7,218650,47.751074,-120.740139
Washington,Cities,Tukwila,0,1,0,0,0,0,0,0,0,1,1,20439,47.751074,-120.740139
Washington,Cities,Vancouver,6,2,2,0,0,1,1,7,2,1,11,185034,47.751074,-120.740139
Washington,Cities,Walla Walla,1,0,0,0,0,0,0,1,0,0,1,33047,47.751074,-120.740139
Washington,Cities,West Richland,1,0,0,0,0,0,0,1,0,0,1,15343,47.751074,-120.740139
Washington,Cities,Yakima,2,0,0,0,0,0,0,0,1,1,2,94168,47.751074,-120.740139
Washington,Cities,Zillah,1,0,0,0,0,0,,,1,0,1,3164,47.751074,-120.740139
Washington,Universities and Colleges,Eastern Washington University,1,6,0,0,1,0,0,5,1,2,8,16208,47.751074,-120.740139
Washington,Universities and Colleges,Evergreen State College,0,3,0,0,0,0,1,0,1,1,3,4587,47.751074,-120.740139
Washington,Universities and Colleges,University of Washington,1,0,0,0,0,0,0,0,1,0,1,55508,47.751074,-120.740139
Washington,Universities and Colleges,Western Washington University,1,1,0,1,0,0,1,1,0,0,2,17782,47.751074,-120.740139
Washington,Metropolitan Counties,Chelan,1,1,0,0,0,0,2,0,0,0,2,32708,47.751074,-120.740139
Washington,Metropolitan Counties,Clark,1,0,1,0,0,0,1,1,0,0,2,32708,47.751074,-120.740139
Washington,Metropolitan Counties,Cowlitz,0,0,0,1,0,0,0,0,1,0,1,32708,47.751074,-120.740139
Washington,Metropolitan Counties,King,17,2,4,0,2,0,7,5,10,3,25,32708,47.751074,-120.740139
Washington,Metropolitan Counties,Kitsap,1,0,0,0,0,0,0,0,1,0,1,32708,47.751074,-120.740139
Washington,Metropolitan Counties,Pierce,1,1,0,0,0,0,0,1,1,0,2,32708,47.751074,-120.740139
Washington,Metropolitan Counties,Skagit,2,0,0,0,0,0,0,1,0,1,2,32708,47.751074,-120.740139
Washington,Metropolitan Counties,Snohomish,3,1,1,0,0,0,0,0,4,1,5,32708,47.751074,-120.740139
Washington,Metropolitan Counties,Spokane,4,1,0,0,0,0,0,0,2,3,5,32708,47.751074,-120.740139
Washington,Metropolitan Counties,Stevens,0,0,1,0,0,0,0,0,0,1,1,32708,47.751074,-120.740139
Washington,Metropolitan Counties,Whatcom,1,1,0,0,0,0,0,0,1,1,2,32708,47.751074,-120.740139
Washington,Metropolitan Counties,Yakima,3,0,0,0,0,0,0,1,1,1,3,32708,47.751074,-120.740139
Washington,Nonmetropolitan Counties,Clallam,2,0,0,0,0,0,1,0,1,0,2,32708,47.751074,-120.740139
Washington,Nonmetropolitan Counties,Island,1,0,0,0,0,0,0,0,0,1,1,32708,47.751074,-120.740139
Washington,Nonmetropolitan Counties,Lewis,1,0,0,0,0,0,0,0,0,1,1,32708,47.751074,-120.740139
Washington,Other Agencies,Port of Seattle,0,1,0,0,0,0,0,0,0,1,1,32708,47.751074,-120.740139
West Virginia,Cities,Huntington,2,0,1,0,0,0,1,2,0,0,3,45675,38.597626,-80.454903
West Virginia,Cities,Morgantown,2,0,0,0,0,0,1,0,1,0,2,31281,38.597626,-80.454903
West Virginia,Cities,Moundsville,1,0,0,0,0,0,0,1,0,0,1,8323,38.597626,-80.454903
West Virginia,Cities,St. Albans,0,0,0,1,0,0,1,0,0,0,1,9956,38.597626,-80.454903
West Virginia,Cities,Wheeling,3,1,0,0,0,0,2,1,1,0,4,26562,38.597626,-80.454903
West Virginia,Cities,White Sulphur Springs,0,0,1,0,0,0,0,1,0,0,1,2395,38.597626,-80.454903
West Virginia,Metropolitan Counties,Hancock,2,0,0,1,0,0,0,1,1,1,3,18259,38.597626,-80.454903
West Virginia,Metropolitan Counties,Kanawha,0,1,0,0,0,0,1,0,0,0,1,18259,38.597626,-80.454903
West Virginia,Metropolitan Counties,Monongalia,1,0,0,0,0,0,0,0,0,1,1,18259,38.597626,-80.454903
West Virginia,Metropolitan Counties,Putnam,1,0,0,0,0,0,0,0,1,0,1,18259,38.597626,-80.454903
West Virginia,Nonmetropolitan Counties,Hardy,0,0,0,0,1,0,0,0,0,1,1,18259,38.597626,-80.454903
West Virginia,Nonmetropolitan Counties,Lewis,2,1,0,0,0,0,2,1,0,0,3,18259,38.597626,-80.454903
West Virginia,Nonmetropolitan Counties,Mason,3,0,0,0,0,0,0,1,1,1,3,18259,38.597626,-80.454903
West Virginia,State Police Agencies,Bridgeport,0,1,0,0,0,0,0,0,0,1,1,18259,38.597626,-80.454903
West Virginia,State Police Agencies,Hamlin,0,0,0,0,0,1,0,1,0,0,1,18259,38.597626,-80.454903
West Virginia,State Police Agencies,Morgantown,1,0,0,0,0,0,0,0,0,1,1,18259,38.597626,-80.454903
West Virginia,State Police Agencies,Wayne,0,2,0,0,0,0,0,1,0,1,2,18259,38.597626,-80.454903
West Virginia,Other Agencies,Metropolitan Drug Enforcement Network Team,0,0,1,0,0,0,1,0,0,0,1,18259,38.597626,-80.454903
Wisconsin,Cities,Appleton,2,0,0,2,0,0,0,1,3,0,4,74757,43.78444,-88.787868
Wisconsin,Cities,Barron,1,0,0,0,0,0,0,0,1,0,1,3306,43.78444,-88.787868
Wisconsin,Cities,Beloit,0,1,0,0,0,0,0,0,0,1,1,37025,43.78444,-88.787868
Wisconsin,Cities,Campbell Township,0,1,0,0,0,0,0,1,0,0,1,4337,43.78444,-88.787868
Wisconsin,Cities,Chippewa Falls,0,0,0,0,1,0,0,1,0,0,1,14237,43.78444,-88.787868
Wisconsin,Cities,Ellsworth,1,0,0,0,0,0,0,0,1,0,1,3306,43.78444,-88.787868
Wisconsin,Cities,Fond du Lac,0,2,0,0,0,0,1,1,0,0,2,42954,43.78444,-88.787868
Wisconsin,Cities,Green Bay,1,1,0,0,0,0,0,1,1,0,2,104992,43.78444,-88.787868
Wisconsin,Cities,Hudson,0,0,1,0,0,0,0,0,0,1,1,14074,43.78444,-88.787868
Wisconsin,Cities,Janesville,2,1,0,1,0,3,1,2,3,1,7,64687,43.78444,-88.787868
Wisconsin,Cities,Jefferson,1,0,0,0,0,0,0,0,0,1,1,8042,43.78444,-88.787868
Wisconsin,Cities,Juneau,1,0,0,0,0,0,1,0,0,0,1,2639,43.78444,-88.787868
Wisconsin,Cities,La Crosse,0,1,0,0,1,0,0,0,1,1,2,51591,43.78444,-88.787868
Wisconsin,Cities,Lake Delton,1,0,0,0,0,0,0,0,0,1,1,3005,43.78444,-88.787868
Wisconsin,Cities,Madison,3,1,3,0,0,0,1,0,4,2,7,261270,43.78444,-88.787868
Wisconsin,Cities,Mayville,2,0,0,0,0,0,0,2,0,0,2,4859,43.78444,-88.787868
Wisconsin,Cities,Menasha,1,0,0,0,0,0,0,1,0,0,1,17809,43.78444,-88.787868
Wisconsin,Cities,Milwaukee,2,0,0,0,0,0,0,1,1,0,2,590923,43.78444,-88.787868
Wisconsin,Cities,Monroe,4,0,0,0,0,0,1,0,3,0,4,10537,43.78444,-88.787868
Wisconsin,Cities,Neenah,1,0,0,0,0,0,0,0,0,1,1,26133,43.78444,-88.787868
Wisconsin,Cities,New London,0,1,0,0,0,0,0,0,1,0,1,7118,43.78444,-88.787868
Wisconsin,Cities,North Fond du Lac,0,0,0,1,0,0,0,0,1,0,1,5098,43.78444,-88.787868
Wisconsin,Cities,Oshkosh,0,2,0,0,0,0,1,0,0,1,2,66797,43.78444,-88.787868
Wisconsin,Cities,Platteville,1,0,0,0,0,0,0,0,0,1,1,12115,43.78444,-88.787868
Wisconsin,Cities,Port Washington,1,0,0,0,0,0,0,0,0,1,1,11908,43.78444,-88.787868
Wisconsin,Cities,Rice Lake,1,0,0,0,0,2,0,0,3,0,3,8369,43.78444,-88.787868
Wisconsin,Cities,Ripon,0,1,0,0,0,0,0,0,1,0,1,7820,43.78444,-88.787868
Wisconsin,Cities,Sheboygan,1,0,0,0,0,0,1,0,0,0,1,48035,43.78444,-88.787868
Wisconsin,Cities,Town of Madison,1,0,0,0,0,0,0,0,1,0,1,6934,43.78444,-88.787868
Wisconsin,Cities,Wauwatosa,0,1,0,0,0,0,0,1,0,0,1,48562,43.78444,-88.787868
Wisconsin,Cities,Winneconne,0,1,0,0,0,0,0,0,1,0,1,2506,43.78444,-88.787868
Wisconsin,Cities,Wisconsin Rapids,1,0,0,0,0,0,1,,0,0,1,17613,43.78444,-88.787868
Wisconsin,Metropolitan Counties,Columbia,0,2,0,0,0,0,1,1,0,0,2,13094.5,43.78444,-88.787868
Wisconsin,Metropolitan Counties,Dane,1,0,0,0,0,0,0,0,0,1,1,13094.5,43.78444,-88.787868
Wisconsin,Metropolitan Counties,Douglas,1,0,0,0,0,0,0,0,1,0,1,13094.5,43.78444,-88.787868
Wisconsin,Metropolitan Counties,Iowa,1,0,0,0,0,0,0,0,1,0,1,13094.5,43.78444,-88.787868
Wisconsin,Metropolitan Counties,Outagamie,0,1,0,0,0,0,0,1,0,0,1,13094.5,43.78444,-88.787868
Wisconsin,Metropolitan Counties,Rock,1,1,0,0,0,0,1,1,0,0,2,13094.5,43.78444,-88.787868
Wisconsin,Nonmetropolitan Counties,Dodge,2,0,1,0,0,0,1,0,2,0,3,13094.5,43.78444,-88.787868
Wisconsin,Nonmetropolitan Counties,Manitowoc,1,0,0,0,0,0,0,1,0,0,1,13094.5,43.78444,-88.787868
Wisconsin,Nonmetropolitan Counties,Monroe,1,0,0,0,0,0,0,0,0,1,1,13094.5,43.78444,-88.787868
Wisconsin,Nonmetropolitan Counties,Oneida,1,0,0,0,0,0,0,0,0,1,1,13094.5,43.78444,-88.787868
Wisconsin,Nonmetropolitan Counties,Sauk,1,0,0,0,0,1,1,0,1,0,2,13094.5,43.78444,-88.787868
Wyoming,Cities,Cody,1,0,0,0,0,0,0,1,0,0,1,9865,43.075968,-107.290284
Wyoming,Cities,Evanston,1,0,0,0,0,0,0,0,1,0,1,11624,43.075968,-107.290284
Wyoming,Cities,Laramie,0,0,1,0,0,0,0,0,1,0,1,32669,43.075968,-107.290284
Wyoming,Cities,Sheridan,1,0,0,0,0,0,1,0,0,0,1,17895,43.075968,-107.290284
Wyoming,Universities and Colleges,University of Wyoming,1,0,0,0,0,0,0,0,1,0,1,13963,43.075968,-107.290284
Federal,Federal Agencies,"FBI Field Offices: Albany, NY",1,0,0,0,0,0,,,1,,1,98063.7,,
Federal,Federal Agencies,"FBI Field Offices: Anchorage, AK",1,2,1,0,0,0,,2,,2,4,98063.7,,
Federal,Federal Agencies,"FBI Field Offices:Atlanta, GA",4,1,0,0,0,0,1,1,,2,4,98063.7,,
Federal,Federal Agencies,"FBI Field Offices: Baltimore, MD",2,2,0,0,0,0,1,1,1,1,4,98063.7,,
Federal,Federal Agencies,"FBI Field Offices: Birmingham, AL",0,1,1,0,0,0,,1,,,1,98063.7,,
Federal,Federal Agencies,"FBI Field Offices: Boston, MA",1,2,1,0,0,0,2,2,,,4,98063.7,,
Federal,Federal Agencies,"FBI Field Offices: Charlotte, NC",1,0,0,0,0,0,,,1,,1,98063.7,,
Federal,Federal Agencies,"FBI Field Offices: Chicago, IL",1,1,0,0,0,0,,1,,1,2,98063.7,,
Federal,Federal Agencies,"FBI Field Offices: Cincinnati, OH",1,0,0,0,0,0,,1,,,1,98063.7,,
Federal,Federal Agencies,"FBI Field Offices: Cleveland, OH",1,0,0,0,0,0,,1,,,1,98063.7,,
Federal,Federal Agencies,"FBI Field Offices: Columbia, SC",1,0,0,0,0,0,,,1,,1,98063.7,,
Federal,Federal Agencies,"FBI Field Offices: Dallas, TX",1,1,1,0,0,1,1,1,1,1,4,98063.7,,
Federal,Federal Agencies,"FBI Field Offices: Denver, CO",0,1,1,0,0,1,,1,1,1,3,98063.7,,
Federal,Federal Agencies,"FBI Field Offices: Detroit, MI",3,1,2,0,0,0,,3,2,1,6,98063.7,,
Federal,Federal Agencies,"FBI Field Offices: El Paso, TX",2,4,0,0,0,0,,4,1,1,6,98063.7,,
Federal,Federal Agencies,"FBI Field Offices: Houston, TX",1,0,0,0,0,0,1,,,,1,98063.7,,
Federal,Federal Agencies,"FBI Field Offices: Jacksonville, FL",1,0,0,0,0,0,,1,,,1,98063.7,,
Federal,Federal Agencies,"FBI Field Offices: Kansas City, MO",3,0,1,0,0,0,2,1,1,,4,98063.7,,
Federal,Federal Agencies,"FBI Field Offices: Las Vegas, NV",0,1,0,0,0,0,1,,,,1,98063.7,,
Federal,Federal Agencies,"FBI Field Offices: Los Angeles, CA",0,1,1,0,0,0,,1,1,,2,98063.7,,
Federal,Federal Agencies,"FBI Field Offices: Memphis, TN",0,3,0,0,0,0,,3,,,3,98063.7,,
Federal,Federal Agencies,"FBI Field Offices: Miami, FL",1,2,0,0,0,0,,,2,1,3,98063.7,,
Federal,Federal Agencies,"FBI Field Offices: Milwaukee, WI",1,0,0,0,0,0,,,,1,1,98063.7,,
Federal,Federal Agencies,"FBI Field Offices: Minneapolis, MN",0,3,0,0,0,0,1,,1,1,3,98063.7,,
